doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
91,Alhambra,Unknown,https://en.wikipedia.org/wiki/Alhambra,12169,75024,data/raw\071_Alhambra.json,data/cleaned data\.\071_Alhambra.txt,"['Granada', 'Spain', 'Nasrid', 'Al-Andalus', 'Ferdinand', 'Alcazaba', 'Moorish', 'The Alhambra', 'Red Fort']","['al-ḥamrāʼ', 'Muhammad', 'Ibn al-Ahmar', 'Samuel ibn Naghrillah', 'Muhammad V.', 'Isabella', 'Christopher Columbus', 'Charles V', 'Washington Irving', 'historic orchards']","['الْحَمْرَاء', 'Renaissance', 'the Emirate of Granada', 'the Sierra Nevada', 'the Royal Court', 'Nasrid', 'Napoleon', 'UNESCO World Heritage Site', 'Alhambra', 'Mexuar', 'the Comares Palace', 'the Palace of the Lions', 'the Partal Palace', 'Generalife', 'Asi', 'Chola', 'Unesco']","['monument', 'architecture']","['royal', 'cultural', 'military']",ancient,unknown,tangible,-1
92,"Lakshmi Vilas Palace, Vadodara",Unknown,"https://en.wikipedia.org/wiki/Lakshmi_Vilas_Palace,_Vadodara",1067,6845,data/raw\071_Lakshmi Vilas Palace Vadodara.json,data/cleaned data\.\071_Lakshmi Vilas Palace Vadodara.txt,"['Vadodara', 'Gujarat', 'India', 'the Baroda State', 'Baroda', 'Maratha', 'Durbar', 'Sayajirao', 'Maharaja', 'Thanjavur', 'Delhi']","['Lakshmi Vilas Palace', 'Gaekwad', 'Maratha', 'Charles Mant', 'Sayajirao', 'Samarjitsinh', 'Ranji', 'Pilaji Rao Gaekwad', 'Gothic European', 'Said', 'Raja Ravi Varma Connection', 'Raja Ravi Varma', 'Royal Encounter', 'Sayajirao Gaekwad III', 'Lakshmi Vilas']","['Vadodara\nThe Lakshmi Vilas Palace', 'the Indo-Saracenic Revival', 'The Lakshmi Vilas Palace', 'Palace', 'the Maharaja Fateh Singh Museum', 'Maharaja Pratapsinh', 'Pratapsinh', 'The Gaekwad Dynasty & Baroda State\nThe Gaekwads', 'Maharaja Malharrao', 'Maharaja Sayajirao University', 'MSU', 'Construction of Lakshmi Vilas Palace', 'Stories & Legends', 'The Private zoo & grounds\nThe palace', 'Art & Cult', 'Maratha']","['monument', 'architecture']","['royal', 'architectural', 'cultural']",modern,north,tangible,-1
93,Architecture of Russia,Unknown,https://en.wikipedia.org/wiki/Architecture_of_Russia,7248,47145,data/raw\072_Architecture of Russia.json,data/cleaned data\.\072_Architecture of Russia.txt,"['Russia', 'Ukraine', 'the Tsardom of Russia', 'Pagan', 'Constantinople', 'St. Sophia']","[""Kievan Rus'"", 'Rus', 'Muscovite', 'Pre-Christian', 'Kiev', 'Kievan', 'Vladimir', 'Iaroslav']","['Imperial Russia', 'Vladimir-Suzdal, Pskov, Muscovy', 'Vladimir the Great', 'the Hagia Sophia', 'the Church of the Tithe', 'Hagia Sofia', 'white s', 'Asi', 'Chola']","['architecture', 'monument']","['architectural', 'religious', 'cultural']",ancient,unknown,tangible,-1
94,Alhambra,Unknown,https://en.wikipedia.org/wiki/Alhambra,12169,75024,data/raw\073_Alhambra.json,data/cleaned data\.\073_Alhambra.txt,"['Granada', 'Spain', 'Nasrid', 'Al-Andalus', 'Ferdinand', 'Alcazaba', 'Moorish', 'The Alhambra', 'Red Fort']","['al-ḥamrāʼ', 'Muhammad', 'Ibn al-Ahmar', 'Samuel ibn Naghrillah', 'Muhammad V.', 'Isabella', 'Christopher Columbus', 'Charles V', 'Washington Irving', 'historic orchards']","['الْحَمْرَاء', 'Renaissance', 'the Emirate of Granada', 'the Sierra Nevada', 'the Royal Court', 'Nasrid', 'Napoleon', 'UNESCO World Heritage Site', 'Alhambra', 'Mexuar', 'the Comares Palace', 'the Palace of the Lions', 'the Partal Palace', 'Generalife', 'Asi', 'Chola', 'Unesco']","['monument', 'architecture']","['royal', 'cultural', 'military']",ancient,unknown,tangible,-1
95,Riad (architecture),Unknown,https://en.wikipedia.org/wiki/Riad_(architecture),1491,9615,data/raw\073_Riad architecture.json,data/cleaned data\.\073_Riad architecture.txt,"['Morocco', 'Moorish', 'Al-Andalus', 'North Africa', 'Mediterranean', 'Middle East', 'the Middle East', 'Islam', 'Aljaferia', 'Murcia', 'the Alhambra', 'the Strait of Gibraltar', 'Marrakesh', 'Tunisia']","['al-Andalus', 'Madinat al-Zahra', 'Almoravid', 'Ali ibn Yusuf in', 'Ksar al-Hajjar', 'Hafsid']","['Maghreb', 'Greco-Roman', 'Mesopotamia', 'greenery', 'the Castillejo of Monteagudo', 'al-Andalus', 'Andalusi', 'Almoravids', 'Nasrids', 'Asi', 'Mughal', 'Chola', 'Unesco']","['monument', 'architecture']","['royal', 'cultural', 'architectural']",ancient,unknown,tangible,-1
96,Architecture of Indonesia,Unknown,https://en.wikipedia.org/wiki/Architecture_of_Indonesia,3774,25670,data/raw\074_Architecture of Indonesia.json,data/cleaned data\.\074_Architecture of Indonesia.txt,"['Indonesia', 'India', 'the Torajan Tongkonan', 'South East Asia', 'the South West Pacific', 'Bali']","['Dayak', 'Borneo', 'Mentawai', 'mortis', 'Java', 'Rumoh Aceh']","['Batak', 'Nias', 'Asi', 'Sultanate']","['architecture', 'monument']","['architectural', 'religious', 'cultural']",ancient,india,tangible,-1
97,Riad (architecture),Unknown,https://en.wikipedia.org/wiki/Riad_(architecture),1491,9615,data/raw\074_Riad architecture.json,data/cleaned data\.\074_Riad architecture.txt,"['Morocco', 'Moorish', 'Al-Andalus', 'North Africa', 'Mediterranean', 'Middle East', 'the Middle East', 'Islam', 'Aljaferia', 'Murcia', 'the Alhambra', 'the Strait of Gibraltar', 'Marrakesh', 'Tunisia']","['al-Andalus', 'Madinat al-Zahra', 'Almoravid', 'Ali ibn Yusuf in', 'Ksar al-Hajjar', 'Hafsid']","['Maghreb', 'Greco-Roman', 'Mesopotamia', 'greenery', 'the Castillejo of Monteagudo', 'al-Andalus', 'Andalusi', 'Almoravids', 'Nasrids', 'Asi', 'Mughal', 'Chola', 'Unesco']","['monument', 'architecture']","['royal', 'cultural', 'architectural']",ancient,unknown,tangible,-1
98,"Lakshmi Vilas Palace, Vadodara",Unknown,"https://en.wikipedia.org/wiki/Lakshmi_Vilas_Palace,_Vadodara",1067,6845,data/raw\075_Lakshmi Vilas Palace Vadodara.json,data/cleaned data\.\075_Lakshmi Vilas Palace Vadodara.txt,"['Vadodara', 'Gujarat', 'India', 'the Baroda State', 'Baroda', 'Maratha', 'Durbar', 'Sayajirao', 'Maharaja', 'Thanjavur', 'Delhi']","['Lakshmi Vilas Palace', 'Gaekwad', 'Maratha', 'Charles Mant', 'Sayajirao', 'Samarjitsinh', 'Ranji', 'Pilaji Rao Gaekwad', 'Gothic European', 'Said', 'Raja Ravi Varma Connection', 'Raja Ravi Varma', 'Royal Encounter', 'Sayajirao Gaekwad III', 'Lakshmi Vilas']","['Vadodara\nThe Lakshmi Vilas Palace', 'the Indo-Saracenic Revival', 'The Lakshmi Vilas Palace', 'Palace', 'the Maharaja Fateh Singh Museum', 'Maharaja Pratapsinh', 'Pratapsinh', 'The Gaekwad Dynasty & Baroda State\nThe Gaekwads', 'Maharaja Malharrao', 'Maharaja Sayajirao University', 'MSU', 'Construction of Lakshmi Vilas Palace', 'Stories & Legends', 'The Private zoo & grounds\nThe palace', 'Art & Cult', 'Maratha']","['monument', 'architecture']","['royal', 'architectural', 'cultural']",modern,north,tangible,-1
99,Moorish architecture,Unknown,https://en.wikipedia.org/wiki/Moorish_architecture,15127,96722,data/raw\075_Moorish architecture.json,data/cleaned data\.\075_Moorish architecture.txt,"['Morocco', 'Algeria', 'Tunisia', 'Córdoba', 'Kairouan', 'Seville', 'Granada', 'the Iberian Peninsula', 'Moorish', 'North Africa', 'Spain', 'Europe', 'America', 'Nort', 'Agra']","['al-Andalus', 'Kairouan', 'Córdoba', 'Moorish Revival']","['Maghreb', 'Tlemcen', 'Almoravids', 'Almohads', 'Ifriqiya', 'Hispano-Moresque', 'Hispano-Maghrebi', 'Mudéjar', 'Neo-Moorish', 'Neo-Mudéjar', 'Asi', 'Sultanate', 'Chola', 'Unesco']","['monument', 'architecture']","['religious', 'architectural', 'royal']",ancient,unknown,tangible,-1
100,Architecture of Indonesia,Unknown,https://en.wikipedia.org/wiki/Architecture_of_Indonesia,3774,25670,data/raw\076_Architecture of Indonesia.json,data/cleaned data\.\076_Architecture of Indonesia.txt,"['Indonesia', 'India', 'the Torajan Tongkonan', 'South East Asia', 'the South West Pacific', 'Bali']","['Dayak', 'Borneo', 'Mentawai', 'mortis', 'Java', 'Rumoh Aceh']","['Batak', 'Nias', 'Asi', 'Sultanate']","['architecture', 'monument']","['architectural', 'religious', 'cultural']",ancient,india,tangible,-1
101,Moorish architecture,Unknown,https://en.wikipedia.org/wiki/Moorish_architecture,15127,96722,data/raw\076_Moorish architecture.json,data/cleaned data\.\076_Moorish architecture.txt,"['Morocco', 'Algeria', 'Tunisia', 'Córdoba', 'Kairouan', 'Seville', 'Granada', 'the Iberian Peninsula', 'Moorish', 'North Africa', 'Spain', 'Europe', 'America', 'Nort', 'Agra']","['al-Andalus', 'Kairouan', 'Córdoba', 'Moorish Revival']","['Maghreb', 'Tlemcen', 'Almoravids', 'Almohads', 'Ifriqiya', 'Hispano-Moresque', 'Hispano-Maghrebi', 'Mudéjar', 'Neo-Moorish', 'Neo-Mudéjar', 'Asi', 'Sultanate', 'Chola', 'Unesco']","['monument', 'architecture']","['religious', 'architectural', 'royal']",ancient,unknown,tangible,-1
102,Vestibule (architecture),Unknown,https://en.wikipedia.org/wiki/Vestibule_(architecture),1455,9039,data/raw\077_Vestibule architecture.json,data/cleaned data\.\077_Vestibule architecture.txt,"['Palace', 'Genoa', 'Italy']",['Ancient Greece'],"['Apollo', 'Ancient Rome', 'Eastern', 'Asi']","['architecture', 'monument']","['architectural', 'religious', 'archaeological']",ancient,unknown,tangible,-1
103,Civilization,Unknown,https://en.wikipedia.org/wiki/Civilization,6199,41671,data/raw\078_Civilization.json,data/cleaned data\.\078_Civilization.txt,"['West Asia', 'Agra']","[""Norbert Elias's"", 'Albert Schweitzer', 'Victor de Riqueti', 'marquis de Mirabeau', 'Adam Ferguson']","['Neolithic', 'the National Geographic Society', 'The Philosophy of Civilization', 'Asi', 'Unesco']","['site', 'art']","['cultural', 'military', 'archaeological']",ancient,india,tangible,-1
104,Four Great Ancient Civilizations,Unknown,https://en.wikipedia.org/wiki/Four_Great_Ancient_Civilizations,681,4421,data/raw\079_Four Great Ancient Civilizations.json,data/cleaned data\.\079_Four Great Ancient Civilizations.txt,"['Egypt', 'Mesopotamia', 'India', 'China', 'Japan', '中國、印度、埃及、小亞細亞是也', 'the Northern Hemisphere', 'Nile', 'Indus', 'the Yellow River', 'Yangtze River', 'the Warring States', 'Yellow']","['Hepburn', 'Namio Egami', 'Egami', 'Liang Qichao', 'Ukita Zautami', 'Kayahara Kazan', 'Scholars', 'Babylon Hammurabi']","['dai bunmei', 'Masaaki Sugiyama', 'Revised World History', 'the Yamakawa Publishing Company', 'Song of the Pacific in', 'Ganges', 'Four Great Ancient Civilizations', 'Sin', 'Pharaoh', 'the Son of Heaven', 'Civilization', 'Asi', 'Chola']","['artifact', 'tradition']","['archaeological', 'cultural', 'religious']",ancient,india,tangible,-1
105,Cradle of civilization,Unknown,https://en.wikipedia.org/wiki/Cradle_of_civilization,7273,46648,data/raw\080_Cradle of civilization.json,data/cleaned data\.\080_Cradle of civilization.txt,"['Peru', 'Mexico', 'Americas', 'Levant', 'Western Asia', 'Uruk', 'Mesopotamia', 'Memphis', 'Egypt', 'Harappa', 'the Indus Valley', 'South Asia', 'Old Kingdom', 'Maya', 'Incas', 'Louisiana', 'Agra', 'Gujarat']",['Gordon Childe'],"['Mesopotamia', 'Ancient Egypt', 'Ancient India', 'Ancient China', 'Afro-Eurasia', 'Eridu', 'Susa in Elam', 'Quipus', 'Asi', 'Chola']","['site', 'art']","['cultural', 'royal', 'archaeological']",ancient,west,tangible,-1
106,Andean civilizations,Unknown,https://en.wikipedia.org/wiki/Andean_civilizations,3428,22094,data/raw\081_Andean civilizations.json,data/cleaned data\.\081_Andean civilizations.txt,"['Andes', 'Colombia', 'Ecuador', 'Peru', 'Chile', 'Argentina', 'the Pacific Ocean', 'Americas', 'Incas', 'Cusco', 'Venezuela', 'South America', 'Panama', 'Paracas', 'Cuzco', 'Kingdom', 'Europe']","['Norte Chico', 'Chavín', 'Nazca', 'Tiwanaku Empires', 'Tahuantinsuyu']","['Inca', 'The Inca Empire', 'the Kotosh Religious Tradition', 'BCE', 'Moche', 'Wari', 'Chimor', 'Asi', 'Chola']","['site', 'tradition']","['cultural', 'military', 'archaeological']",ancient,unknown,tangible,-1
107,Lost Civilizations (book series),Unknown,https://en.wikipedia.org/wiki/Lost_Civilizations_(book_series),1682,10919,data/raw\082_Lost Civilizations book series.json,data/cleaned data\.\082_Lost Civilizations book series.txt,"['Asia', 'Indus', 'Persia', 'Sumer', 'Hittites', 'Korea', 'Assyria', 'Africa', 'Egypt', 'Nubia', 'Europe', 'Goths', 'Greece', 'Minoan', 'Ireland', 'Iran']","['Phoenicia', 'Maya', 'Dilip', 'Kumar Chakrabarti', 'Lionel Knight', 'Robinson', 'Brad Chase', ""Jane McIntosh's"", 'Jessica Settergren', 'Gholam Reza Vatandoust', 'Christina Riggs']","['Lost Civilizations', 'Reaktion Books', 'Inca', 'the Indus Civilisation', 'the Royal Asiatic Society of Great Britain', 'the Journal of Asian Studies', 'the Indus Civilization', 'Settergren', 'Farsi', 'Vatandoust', 'Ancient Egypt', 'Lost Civ', 'Asi', 'Chola']","['art', 'site']","['cultural', 'archaeological', 'royal']",ancient,india,tangible,-1
108,Ancient technology,Unknown,https://en.wikipedia.org/wiki/Ancient_technology,3817,25141,data/raw\083_Ancient technology.json,data/cleaned data\.\083_Ancient technology.txt,"['the Middle Ages', 'Charlemagne', 'Africa', 'Aïr Mountains', 'Egypt', 'Nubia', 'North Africa', 'Tanzania', 'Mesopotamia', 'Iraq', 'Sennacherib', 'Pythagorean Theorem', 'Pythagoras']","['Medieval', 'Niger', 'Kush', 'Haya', 'Eanna', 'Stephanie Dalley', 'Nineveh', 'John Peter Oleson', 'Moon', 'Sushruta']","['Ancient', 'the Western Roman Empire', 'Islam', 'Africa\nTechnology', 'the Epic of Gilgamesh', 'Asi', 'Chola']","['architecture', 'art']","['archaeological', 'architectural', 'cultural']",ancient,india,tangible,-1
109,Ancient Aliens,Unknown,https://en.wikipedia.org/wiki/Ancient_Aliens,3924,26031,data/raw\084_Ancient Aliens.json,data/cleaned data\.\084_Ancient Aliens.txt,"['Earth', 'the United States', 'Canada']","['Robert Clotworthy', 'Erich von Däniken', 'Zecharia Sitchin', 'Graham Hancock', 'Robert Bauval', 'Charles Hapgood', 'Edgar Cayce', 'Giorgio Tsoukalos', 'David Childress', 'Nick Pope', 'Brian Dunning', 'Ancient Aliens', 'Kevin Burns', 'C. Scott Littleton', 'History']","['Prometheus Entertainment', 'History', 'Smithsonian', 'A&E', 'Brinsley Trench', 'the History Channel', 'Lifetime', 'the Ancient A', 'Asi']","['art', 'architecture']","['archaeological', 'religious', 'cultural']",ancient,india,tangible,-1
110,Graham Hancock,Unknown,https://en.wikipedia.org/wiki/Graham_Hancock,4627,31295,data/raw\085_Graham Hancock.json,data/cleaned data\.\085_Graham Hancock.txt,"['Egypt', 'Sumer', 'Edinburgh', 'Hancock']","['Graham Hancock', 'Graham Bruce Hancock', 'Hancock', 'Anthropologist Jeb Card', 'Graham Br']","['Durham University', 'Lords of Poverty', 'Ancient Apocalypse', 'Asi', 'Chola']","['art', 'monument']","['cultural', 'religious', 'archaeological']",ancient,india,tangible,-1
111,California Historical Landmark,Unknown,https://en.wikipedia.org/wiki/California_Historical_Landmark,327,2329,data/raw\086_California Historical Landmark.json,data/cleaned data\.\086_California Historical Landmark.txt,"['U.S.', 'California', 'Southern California', '(United States', 'Berkeley', 'Long Beach', 'Ventura', 'Districts', 'Guide', 'Houston']","['Historic Districts', 'Historic Landmarks', 'Johnson', 'Marael']","['California Historical Landmark', 'CHL', 'Central', 'California Historical Landmarks', 'the California Register of Historical Resources', 'List of California Historical Landmarks', 'National Register of Historic Places', 'Bakersfield Register of Historic Places', 'Berkeley Landmarks', 'California Roadside Historical Markers', 'Gulf Publishing Company', 'OHP', 'California Office of Historic Preservation', 'California Historical Sites']","['architecture', 'site']",['architectural'],unknown,unknown,tangible,-1
112,California Historical Landmarks in Alameda County,Unknown,https://en.wikipedia.org/wiki/California_Historical_Landmarks_in_Alameda_County,126,847,data/raw\087_California Historical Landmarks in Alameda County.json,data/cleaned data\.\087_California Historical Landmarks in Alameda County.txt,"['Alameda County', 'Northern California', 'Berkeley', 'California']",[],"['California Historical Landmarks', 'Google', 'List of California Historical Landmarks\nList of Berkeley Landmarks', 'National Register of Historic Places']",[],[],unknown,unknown,tangible,-1
113,List of California Historical Landmarks,Unknown,https://en.wikipedia.org/wiki/List_of_California_Historical_Landmarks,87,630,data/raw\088_List of California Historical Landmarks.json,data/cleaned data\.\088_List of California Historical Landmarks.txt,"['California', 'Guide', 'Houston']","['Johnson', 'Marael']","['California Historical Landmarks', 'National Register of Historic Places', 'California Roadside Historical Markers', 'Gulf Publishing Company', 'California Office of Historic Preservation', 'California Historical Sites']",['site'],[],unknown,unknown,tangible,-1
114,National Historic Landmark,Unknown,https://en.wikipedia.org/wiki/National_Historic_Landmark,1088,7271,data/raw\088_National Historic Landmark.json,data/cleaned data\.\088_National Historic Landmark.txt,"['United States', 'the Pacific Ocean', 'Sioux City', 'Iowa', 'St. Louis', 'Missouri', 'U.S.', 'the United States', 'Washington', 'D.C.', 'Pennsylvania', 'Massachusetts', 'New York', 'Philadelphia', 'Boston', 'New York City', 'Virginia', 'California', 'the District of Columbia', 'Puerto Rico']","['Lewis', 'Clark Expedition', 'Sergeant Charles Floyd', 'The Sergeant Floyd Monument']","['National Historic Landmark', 'NHL', 'National Register of Historic Places', 'NRHP', 'the United States Congress', 'Congress', 'the National Park Service', 'the Historic American Buildings Survey', 'the Historic Sites Survey', 'a National Memorial', 'the Jefferson National Expansion Memorial', 'the Salem Maritime National Historic Site', 'the National Historic Landmark', 'the National Register of Historic Places', 'the National Register', 'the Interior Fred A. Seaton', 'Current National Historic Landmarks', 'Micro']","['architecture', 'site']","['architectural', 'military', 'cultural']",unknown,unknown,tangible,-1
115,List of California Historical Landmarks,Unknown,https://en.wikipedia.org/wiki/List_of_California_Historical_Landmarks,87,630,data/raw\089_List of California Historical Landmarks.json,data/cleaned data\.\089_List of California Historical Landmarks.txt,"['California', 'Guide', 'Houston']","['Johnson', 'Marael']","['California Historical Landmarks', 'National Register of Historic Places', 'California Roadside Historical Markers', 'Gulf Publishing Company', 'California Office of Historic Preservation', 'California Historical Sites']",['site'],[],unknown,unknown,tangible,-1
116,National Historic Landmark,Unknown,https://en.wikipedia.org/wiki/National_Historic_Landmark,1088,7271,data/raw\089_National Historic Landmark.json,data/cleaned data\.\089_National Historic Landmark.txt,"['United States', 'the Pacific Ocean', 'Sioux City', 'Iowa', 'St. Louis', 'Missouri', 'U.S.', 'the United States', 'Washington', 'D.C.', 'Pennsylvania', 'Massachusetts', 'New York', 'Philadelphia', 'Boston', 'New York City', 'Virginia', 'California', 'the District of Columbia', 'Puerto Rico']","['Lewis', 'Clark Expedition', 'Sergeant Charles Floyd', 'The Sergeant Floyd Monument']","['National Historic Landmark', 'NHL', 'National Register of Historic Places', 'NRHP', 'the United States Congress', 'Congress', 'the National Park Service', 'the Historic American Buildings Survey', 'the Historic Sites Survey', 'a National Memorial', 'the Jefferson National Expansion Memorial', 'the Salem Maritime National Historic Site', 'the National Historic Landmark', 'the National Register of Historic Places', 'the National Register', 'the Interior Fred A. Seaton', 'Current National Historic Landmarks', 'Micro']","['architecture', 'site']","['architectural', 'military', 'cultural']",unknown,unknown,tangible,-1
